age,gender,yearDriving,drivingFrequency,temp_length,temp_decisiontime,temp_decision_made,temp_correct_decision,temp_danger,temp_difficulty,CarPlacedLeft,CarPlacedRight,numS,sAmpMean,sAmpStd,sAmpMax,numF,fMean,fStd,fMax,backMirror,leftMirror,rightMirror,road,sky,pupilChange,pupilMean,pupilStd,Y
23,1,18,5,12,1.62829,1,1,16,78,1,0,19,312.918374850874,272.914635405476,818.686255533828,19,580.236842105263,745.168220538547,3454.5,3,1,1,14,0,0.964147515843992,3.77488325226014,0.289002015289364,0.154106586130223
23,1,18,5,1,2.60637,4,1,44,75,0,0,2,85.7940157193976,5.4773381746529,89.6670786855467,2,370.5,239.70919882224,540,0,0,0,2,0,0.149922929731879,3.14463050633762,0.0463353820664848,0.493352334941215
23,1,18,5,1,3.55674,3,3,71,85,1,0,1,274.18264787304,236.896571274818,652.308185170348,1,1026,0,1026,0,0,0,1,0,0.225698569795595,3.42615599397847,0.0834383783967022,0.396749648235156
23,1,18,5,6,0.97863,4,4,79,76,0,1,10,367.685164115061,283.316352117952,741.668820970654,10,490.55,895.775128341681,3024.5,2,1,0,7,0,1.03488430504255,3.65354591898338,0.289898893680974,0.263170436383463
23,1,18,5,9,1.77544,1,1,12,80,0,0,20,372.744001898042,340.95087958305,1226.06658261287,20,379.75,510.412487988624,2449,11,1,2,6,0,1.09563860019279,3.55204881442742,0.294748872273371,0.257889649645621
23,1,18,5,9,4.19672,2,2,70,86,0,1,23,265.665466734757,277.546874423196,981.619969743892,23,354.652173913043,312.616975735142,1412.5,5,3,0,15,0,0.562831919520721,3.7122214941691,0.187938879110778,0.544423713993178
23,1,18,5,6,1.84773,1,1,11,79,0,0,12,304.66684625809,354.459963887934,1156.88208668818,12,449.5,460.546118507938,1403.5,2,1,2,7,0,0.376237812854718,3.43100877962609,0.198710643473481,0.166653781095107
23,1,18,5,3,2.14541,4,23,49,77,0,0,8,146.767322031319,194.854266227734,618.824500565386,8,341.5625,221.049192569695,753.5,1,0,0,7,0,0.51601436117992,3.24871947743543,0.182306787676919,0.168917588202457
25,1,21,2,3,2.09926,2,2,0,69,0,0,5,187.68838908104,192.754121564767,510.595794146407,5,560.9,458.765108743025,1164,0,0,0,5,0,0.591297995942172,3.55235356385661,0.249864767225034,0.572619977972062
25,1,21,2,9,2.39391,1,2,0,49,1,1,22,314.709880667194,266.056970691983,1027.82236062464,22,370.318181818182,282.132126487816,1045.5,8,1,0,13,0,1.07855619936468,3.8173686448494,0.33149535555178,0.190044915800063
25,1,21,2,1,2.08419,1,2,10,95,1,1,3,361.628501799861,155.558590341331,463.953976704586,3,286.666666666667,83.5783065952723,378,1,0,0,2,0,0.0736826671991651,3.32067432077838,0.0316990634727762,0.325883489264341
25,1,21,2,12,1.49853,1,2,0,59,1,1,40,342.186240930891,333.997939238363,1176.2479043552,40,273.8,140.351609748426,805,17,3,4,16,0,1.02292706060375,3.90755999947788,0.307053629898553,0.336756777268296
25,1,21,2,6,1.50949,1,2,0,0,1,0,15,296.902386183863,266.192840769207,771.4195761711,15,365.533333333333,349.609755230573,1496.5,4,1,0,10,0,0.891952590308883,3.59349190338602,0.262092334154565,0.412228448042902
25,1,21,2,20,1.32995,1,1,0,70,0,0,47,255.894940937205,220.748417076849,763.408430985668,47,398.063829787234,344.269178952049,1666.5,21,0,0,25,1,0.794418657597668,4.18111640388908,0.320394919713987,0.0487490041620696
25,1,21,2,3,4.24977,4,23,59,5,0,0,3,114.695972836941,63.3187035754971,166.85,3,187.166666666667,50.1755252422267,244,0,0,0,3,0,0.861244042293609,3.48406583596922,0.26619118487357,0.332877789722494
25,1,21,2,9,1.67428,1,1,0,80,1,1,23,328.466549786306,235.028965375841,673.428986605121,23,362.739130434783,229.499003244281,1018.5,10,0,1,11,1,0.830778029450044,3.58021298748739,0.28603854439491,0.153823898118636
25,1,21,2,6,2.0175,1,1,0,60,0,0,12,295.365792537234,284.529774599132,708.34552656172,12,441.125,190.555542487557,796.5,5,0,1,5,1,0.868651308892612,3.29153968443712,0.1814956425498,0.171920922704676
25,1,21,2,12,1.51988,1,1,2,72,0,0,23,289.363775029476,252.568483811021,820.129492824151,23,481.152173913043,381.15424087365,1493,6,1,0,15,1,1.29691356309966,3.64086310165227,0.31525972854855,0.326144604266286
25,1,21,2,1,3.52828,1,1,32,60,0,0,3,295.480358234005,178.631178960607,445.802332878598,3,306.5,154.651220493082,483.5,1,0,0,2,0,-0.0243819370440601,3.06528775142916,0.0519264327458402,0.233434147641001
25,1,21,2,9,2.93134,2,23,41,63,0,1,15,392.907040919447,369.110252154601,1261.15795699825,15,378.233333333333,394.57806880382,1673,6,1,0,8,0,1.16894639143418,3.62623710562028,0.318803147807569,0.171116659308772
25,1,21,2,6,3.55424,4,4,49,66,1,1,14,265.113567498281,170.070509946877,481.248753245138,14,266.535714285714,153.795751702569,631,5,0,0,9,0,0.937331612416764,3.45651229935328,0.257536467978253,0.27899971680279
25,1,21,2,3,2.58216,2,2,54,78,0,1,7,306.960614004736,170.47585980076,490.999475559801,7,404.571428571429,341.860403840933,1097,1,0,0,5,1,0.674646941961088,3.33907833656883,0.241281427573087,0.213060873910562
25,1,21,2,1,2.87695,4,3,70,94,1,0,4,300.44278271391,292.570279169803,680.321736386543,4,196.75,58.0122113581845,264.5,2,0,0,2,0,0.260423629636516,3.00799855776856,0.114785862536703,0.348425474273393
25,1,21,2,1,1.77948,4,4,71,66,2,1,4,128.856893375815,63.5400441142841,182.950683245513,4,227.875,50.5822350237709,277.5,0,0,0,4,0,0.520686358853195,3.05192973133647,0.191315471118379,0.22938216438207
25,1,21,2,3,2.20736,1,1,10,51,0,1,8,179.940522558301,168.140763406127,553.845438728171,8,344.75,215.352700735992,774,1,0,0,6,1,0.590661615465086,3.27418489912832,0.20749141160976,0.278692162427015
25,1,21,2,6,1.18759,1,3,30,69,1,0,13,197.009443574066,240.603751677296,659.151029734461,13,372.346153846154,255.337389922251,842,3,0,2,8,0,0.722469075931718,3.32281393155042,0.25902564787085,0.224768570009148
25,1,21,2,9,0.79729,2,2,35,52,0,0,18,224.328912524702,190.137997811299,529.495025944531,18,326.777777777778,239.791283155006,1039.5,8,0,0,8,2,1.13548677085789,3.54617072192775,0.357824909627995,0.164366220504649
25,1,21,2,1,1.33162,4,23,60,69,0,0,2,92.3022329343464,20.0069510587533,106.449283698858,2,235.5,25.4558441227157,253.5,0,0,0,2,0,0.142281879809895,3.26718974123337,0.0710722744224744,0.222759837394933
25,1,21,2,12,1.5054,1,1,1,62,0,0,31,237.488032202595,218.837695478995,715.402334354592,31,345.645161290323,243.827609646255,939.5,8,0,1,21,1,0.796955930666854,3.76934933636771,0.25094781447112,0.293210207435348
25,1,21,2,9,1.34229,4,4,51,70,1,1,16,180.660914026664,161.622876121917,527.136035573361,16,360.375,224.924098308741,962,2,0,0,13,1,1.01892629642388,3.61803521795443,0.276408460824016,0.099453467827391
25,1,21,2,20,1.85786,1,1,0,51,0,0,32,227.39505839146,188.655168694767,576.275736952372,32,592.921875,722.05762335255,3728.5,17,0,0,14,1,1.03070484199581,3.88838439268547,0.317295765072795,0.124403050010836
25,1,21,2,9,1.35138,1,1,0,85,1,1,23,340.117845499365,293.125608119239,1122.15150158078,23,333.608695652174,193.802614939304,957,11,2,0,10,0,0.613590991882729,3.57115504592798,0.219205079434519,0.286886142558632
25,1,21,2,1,2.69913,2,2,33,78,0,1,4,305.572435443649,159.345153977299,443.186351888232,4,224.875,45.5601708366712,271,0,0,0,3,1,0.366521691387868,3.12788857258618,0.109454905893852,0.359190410818139
25,1,21,2,3,1.6618,3,3,39,59,1,0,6,266.495636652629,214.102023050068,586.569529126769,6,315.083333333333,214.217043361789,694,3,0,0,3,0,0.863834013117735,3.27362310403572,0.232874889521522,0.186830340657178
25,1,21,2,3,1.4966,4,4,50,87,1,1,12,219.362180312245,171.949804034861,479.850833593107,12,220.041666666667,113.815731923725,521.5,5,0,0,7,0,0.405004977995925,3.32391863484538,0.125153291590657,0.296634036613461
25,1,21,2,1,2.48179,1,1,19,95,0,1,3,257.801778207907,325.478153612899,632.021805399149,3,261,137.393595192789,392,0,0,0,3,0,0.234893747380424,3.23762128811287,0.116892433118644,0.356785472413924
25,1,21,2,3,1.66521,1,1,3,60,1,0,9,169.374361520137,163.856158694452,553.311508103708,9,313.055555555556,230.443111803711,822.5,2,0,0,6,1,0.331574867835938,3.19087136875906,0.104747041891629,0.184713184038052
25,1,21,2,6,1.1502,4,2,35,79,0,0,15,266.657341928856,216.64245023797,555.796637719229,15,377.366666666667,371.35521436772,1573.5,8,0,0,7,0,0.748931367016471,3.52058008912604,0.196171575563719,0.147099285813405
25,1,21,2,6,1.88335,1,1,1,59,0,0,15,159.432235383079,140.081684667839,452.649768032637,15,335.066666666667,319.986376198083,1192,6,0,0,9,0,0.652699111251307,3.3648537890334,0.229365221558617,0.132002786068946
25,1,21,2,9,1.4347,3,3,38,60,1,0,19,260.293737856732,236.054396758088,613.734914274885,19,324.736842105263,182.79773038503,808.5,9,0,0,9,1,1.17820982522284,3.65968197050295,0.346476366648725,0.206927222053657
25,1,21,2,6,1.41729,2,23,24,74,0,0,10,362.954382784488,181.736878687388,688.582754648996,10,416.75,337.633286438276,1268.5,6,0,0,4,0,0.753174379421226,3.42323434341036,0.211196785773889,0.145061773095049
22,1,18,3,1,2.09139,2,2,50,50,0,1,3,81.1587766189711,44.7934366460971,114.445674885511,3,197.833333333333,51.6970340864283,253,0,0,0,3,0,0.252278075826267,2.77697413877924,0.0923919239991045,0.495956872601444
22,1,18,3,3,2.30168,1,2,0,55,1,0,7,219.021724821788,190.872346474733,495.381613001532,7,397.642857142857,433.16131659057,1344.5,0,0,0,6,1,0.455564255078359,3.09787213770197,0.168074526839663,0.320286831195706
22,1,18,3,9,3.23404,1,2,0,60,0,1,21,369.266296036673,336.564175146322,1144.33284602864,21,357.880952380952,425.029790272456,1961,7,2,0,12,0,0.653016010137408,3.16636423227601,0.220235758336038,0.112735332580759
22,1,18,3,6,3.07649,1,2,9,70,1,0,14,313.126916683263,257.899891009918,729.371249776134,14,386.571428571429,200.791880116899,790,2,2,0,9,1,0.442813345919264,2.9697956471441,0.15318795533966,0.365540845054808
22,1,18,3,12,0.9178,2,2,19,39,0,0,24,287.66628836918,297.044207796225,927.046958087884,24,440.458333333333,479.795017750259,1921.5,6,1,2,14,1,1.03192036190539,3.15357481961289,0.277682703404495,0.327221567537968
22,1,18,3,20,1.81906,2,1,19,70,0,0,42,286.294297407808,255.415133937384,820.856753642193,42,444.571428571429,347.872936773433,1731,23,0,1,18,0,0.802858601077461,3.03755995389134,0.229110199183523,0.209640311998124
22,1,18,3,1,2.1399,4,4,90,100,1,1,2,132.108703361758,5.1605224687305,135.757743793862,2,164.5,39.5979797464467,192.5,0,0,0,2,0,0.443511044428048,2.49361395911434,0.153047223298739,0.355980825645703
22,1,18,3,1,1.18357,3,3,85,84,1,0,1,274.659500206587,237.218245319599,652.127050504731,1,1029,0,1029,0,0,0,1,0,0.473073122951703,2.59695871546243,0.157265082702485,0.385451607335601
22,1,18,3,6,1.28711,3,3,69,75,1,0,9,238.004983935277,237.593105065603,672.353195872527,9,351.5,302.060320962552,1109,2,0,0,7,0,0.665193668907706,2.67648722211095,0.157673854755571,0.224679780095583
22,1,18,3,1,2.09234,2,1,50,89,1,0,1,454.935709743696,0,454.935709743696,1,723.5,0,723.5,0,0,0,1,0,0.352226545021215,2.43752654395068,0.120926212289568,0.471460078586837
22,1,18,3,3,0.79252,2,2,84,90,0,2,7,437.012078001446,215.365318805825,703.025278706249,7,250.357142857143,100.044870885399,444,2,0,0,5,0,0.762620158522592,2.83360546917334,0.22412559326911,0.390102373397471
22,1,18,3,3,2.34094,1,1,64,80,0,1,8,328.434787977319,260.637973570991,686.079450574057,8,330.75,272.306418790093,973.5,3,0,0,5,0,0.119815389116811,2.70291770007165,0.118674390181763,0.322698032566629
22,1,18,3,9,0.77645,2,2,69,75,1,1,14,281.154185732188,343.002501542099,1159.35854031443,14,436.928571428571,732.235062540156,2918,2,2,0,9,1,0.796675460064154,2.737802097165,0.194734448605642,0.236914684996013
22,1,18,3,6,0.8494,4,4,80,75,1,1,13,357.500032825009,237.845625247332,687.360167597745,13,422.269230769231,324.622833414963,1114,6,0,0,7,0,0.845888905913354,2.69758682717948,0.205444270790115,0.327628725546614
22,1,18,3,12,1.72066,1,1,30,69,1,1,29,296.289177466581,281.353585919234,854.730590595657,29,380.844827586207,201.882705666658,878.5,6,1,0,22,0,0.785558963824979,2.73834805488676,0.161586053714432,0.224385283109077
22,1,18,3,6,2.31422,1,1,10,89,1,0,17,294.561541199241,232.656785991669,667.393933520526,17,296.264705882353,151.757013598946,767,7,1,0,9,0,0.627635140182748,2.62981912825932,0.166958661557976,0.207620831308897
22,1,18,3,3,1.96597,3,23,85,80,1,0,7,252.67143103276,321.947417569753,728.482106849578,7,353.857142857143,214.434277865759,804,1,0,0,6,0,0.515709082559538,2.57289054526126,0.165275130805513,0.1752872410296
22,1,18,3,9,1.11169,1,1,10,85,1,1,10,157.301949088271,195.678135135315,543.471077887315,10,859.65,872.375621507158,2782,4,0,0,6,0,0.53405630152384,2.65870552949083,0.185497634329828,0.397700829033771
22,1,18,3,9,0.93828,3,23,74,80,0,0,15,345.265942754279,310.464814731762,875.348002225401,15,530.7,785.378839432647,3159,5,1,0,9,0,0.580971029684572,2.74739896704129,0.226721300366692,0.103373625223328
22,1,18,3,9,2.21081,1,1,20,70,0,1,16,270.054117866539,235.623407124336,667.407119006083,16,508.9375,515.439614148285,1788.5,8,0,0,8,0,0.592527365042237,2.92583017926629,0.159098186271767,0.106837986034829
22,1,18,3,9,1.10039,3,3,70,80,1,0,14,228.017331080054,233.117335787368,586.531248101923,14,615.678571428571,684.552257013603,2725,5,0,0,9,0,0.628976619780018,2.88329684576599,0.205610766772096,0.0966276039475624
22,1,18,3,1,2.08518,2,2,90,95,0,1,1,274.767067665093,236.146546766326,650.866255790792,1,1032,0,1032,0,0,0,1,0,0.157199769824333,2.51376285058607,0.0755050088769013,0.40480663763117
22,1,18,3,12,1.87421,1,1,19,74,1,1,17,331.685218025205,280.068106888834,915.207626716474,17,592.029411764706,670.599672648207,2711.5,4,0,1,12,0,0.969982893380069,2.76448191300568,0.223077985324359,0.313159624370954
22,1,18,3,3,1.57562,1,1,39,90,1,1,6,310.024296621076,214.616666653661,526.057461215028,6,424.833333333333,334.38371172452,1083,2,0,0,4,0,0.339257921951688,2.44825930559329,0.123441884639638,0.164064849649227
22,1,18,3,9,2.48703,4,4,85,84,1,0,11,313.284665612927,223.291451070067,566.842314934233,11,565.272727272727,274.8215205944,1184,3,0,0,8,0,0.642478014809702,2.6349284370992,0.172215849482229,0.0764090989116423
22,1,18,3,1,0.87946,3,23,85,94,1,0,1,28.8203487140595,0,28.8203487140595,1,576.5,0,576.5,0,0,0,1,0,0.452605345007309,2.33547697059437,0.157330862726949,0.491715767348445
22,1,18,3,6,0.76815,2,2,78,83,0,0,13,233.854148812083,206.867934840864,595.232192089776,13,399.615384615385,318.717753522229,1282.5,5,0,0,8,0,0.573833855036496,2.47041934466284,0.171231533659565,0.293717374346827
22,1,18,3,6,1.77007,1,1,29,86,1,1,14,245.421292636376,168.790188989777,546.105852834412,14,327.785714285714,182.608736235292,816,2,0,0,5,7,0.631521475236269,2.72001963327993,0.235132748528207,0.239642249489284
22,1,18,3,3,0.93949,4,4,91,96,1,0,4,360.053058296511,253.312167983377,632.534904175256,4,498.5,453.932630831199,1139.5,2,0,0,2,0,0.661481815518088,2.47295132906489,0.193067875465578,0.303057655085693
22,1,18,3,3,0.76332,3,3,70,79,1,0,5,262.124989702593,167.946910411503,449.0329720633,5,426.9,328.4549816946,988,2,0,0,2,1,0.508411825537178,2.45523477135027,0.169741844285673,0.175721087431728
22,1,18,3,20,1.85411,1,1,0,70,1,0,38,245.528246627265,232.388047391691,641.743252788839,38,489.776315789474,605.427564990994,3633.5,15,0,2,21,0,0.455412911886412,2.64565170521617,0.187326960869059,0.0557138518377985
22,1,18,3,1,2.77728,1,1,29,95,0,1,2,391.888746873403,71.6846925639494,442.577479092644,2,364.25,231.577470838594,528,1,0,0,1,0,0.393288470476296,2.18109896359351,0.132107746157355,0.17206412295045
22,1,18,3,6,0.64873,3,23,64,80,0,0,16,296.979201955097,215.272904348229,623.195412771949,16,312.53125,164.62811310648,715.5,7,0,0,7,2,0.627329385057106,2.54201890436479,0.185481643911,0.167306608786398
26,1,18,2,9,2.08121,2,2,0,25,0,1,18,475.865896635452,250.078233823416,856.614035023942,18,445.611111111111,462.14905780926,1789.5,4,4,0,10,0,1.24947301562866,3.98384923573833,0.344045910233951,0.184125511458882
26,1,18,2,1,2.08111,2,2,20,99,0,1,3,73.4439430664141,37.1471679981933,116.146157921819,3,276.833333333333,227.985927928312,534,0,0,0,3,0,0.450289835523777,3.31640895320595,0.144699647284234,0.602871096029698
26,1,18,2,3,4.61186,1,2,49,90,0,1,10,289.135290644346,250.329500534373,618.87531256304,10,255.85,154.410716740919,650,3,0,0,7,0,0.76733298190101,3.91436724114565,0.297622604180917,0.197410122534069
26,1,18,2,12,2.08111,2,2,50,99,0,1,21,354.687817812305,367.96441096976,1175.1418988786,21,481.47619047619,681.609299309188,3110.5,4,0,2,13,2,1.28280866518931,4.18258352549004,0.330924743512607,0.422893488546766
26,1,18,2,6,2.08518,3,2,70,100,1,0,18,355.625943040145,322.885875892299,948.243118878276,18,285.861111111111,203.935529428785,845.5,2,1,0,15,0,1.09389403084683,3.97158015520165,0.386891628650699,0.670533473637301
26,1,18,2,9,2.66575,4,4,100,90,1,1,26,353.204906293655,252.767912000108,810.901143790043,26,280.807692307692,159.911167647734,729.5,4,1,1,18,2,1.40545158239194,4.06671095714011,0.31402145023688,0.338112525823159
26,1,18,2,20,2.08121,2,1,59,92,1,0,59,325.978531899178,312.706400257895,1397.59609061417,59,301.779661016949,243.568978249284,1484,15,6,5,32,1,0.976927789519419,4.14211675579954,0.245758402889372,0.224204944422194
26,1,18,2,6,0.76154,3,23,99,89,0,0,15,324.071283940499,227.079924393741,710.081016504455,15,297.4,223.225078596214,940,3,1,1,9,1,1.27272750788958,3.72907518198887,0.319591042569693,0.224171654303466
26,1,18,2,6,3.07883,1,1,20,90,0,0,14,419.90947155021,413.329244665524,1147.19043972655,14,362.428571428571,195.476917498525,709.5,4,2,1,6,1,0.939296935086741,3.86060149997594,0.326493172451482,0.325131338222078
26,1,18,2,9,1.51933,3,3,79,80,1,0,27,436.62490385008,352.405652502659,1151.15782149973,27,300.851851851852,236.883605580024,1044,5,1,3,17,1,1.1955804230964,3.90443792885537,0.3117851751363,0.143202119207956
26,1,18,2,3,3.52211,1,1,50,80,1,0,7,340.653588494729,245.287096589434,611.193809278203,7,352.428571428571,399.1119755753,1225,2,0,0,5,0,0.652790294789946,3.53890794072679,0.224016359049241,0.103866793907603
26,1,18,2,12,2.08111,2,1,60,71,1,0,25,368.292697493077,282.214473519477,1008.09750024489,25,443.88,386.978312269133,1673,7,1,2,14,1,1.13051139758774,3.97288267599273,0.303738423501669,0.0816412431525126
26,1,18,2,3,1.10176,3,3,99,95,1,0,10,292.037647052333,245.999924806079,627.898502944544,10,268.7,206.038723437017,793,3,1,0,6,0,0.602138211166593,3.61260968735133,0.282669777288181,0.14962738726776
26,1,18,2,1,4.18233,2,1,80,100,0,0,4,204.405468518055,291.642458191337,640.614909676632,4,227.375,89.060255819679,356,1,0,0,3,0,0.546767651507812,3.06875284085447,0.186179431247368,0.260380888801105
26,1,18,2,6,1.20017,2,2,99,90,0,0,13,327.020528894049,303.661276872786,999.024806999306,13,425.692307692308,391.133531038396,1327.5,4,0,0,9,0,1.18920381897857,3.75923875769111,0.332834874516527,0.0927282646960349
26,1,18,2,9,1.28735,1,1,20,89,0,1,23,258.91884703604,233.62294772085,685.475382490137,23,361.695652173913,183.823144942634,717.5,5,1,1,15,1,1.02183977845719,3.89457544837389,0.332073868317965,0.086129809303224
26,1,18,2,1,0.89621,3,23,100,99,0,0,2,84.4808068338532,33.4280429191176,108.118002663756,2,227.25,69.6500179468749,276.5,0,0,0,2,0,0.577108172064541,3.18129232692565,0.187900255102871,0.380470184528301
26,1,18,2,1,1.29855,2,2,89,100,0,1,2,404.295179434348,76.9429871547519,458.702087416223,2,444.25,203.293199591132,588,0,0,0,2,0,0.378541643086499,3.24765377084464,0.159098469179309,0.381791758130859
26,1,18,2,3,1.3994,4,4,100,90,0,0,8,160.794874364929,140.041418375184,402.944574352354,8,348.125,270.291344134964,963.5,1,0,0,7,0,0.945903821042491,3.67026559265992,0.275166670848634,0.188976116800626
26,1,18,2,12,4.27088,1,1,60,80,0,0,26,313.308291478749,384.357326807093,1333.7369915017,26,420.807692307692,343.217921353856,1419.5,7,2,0,17,0,1.62195384070819,4.19281295300824,0.417531265419519,0.193287367556262
26,1,18,2,1,1.29102,4,4,99,89,1,1,4,211.40902775343,103.225989036026,327.771574423409,4,191.5,85.4975633181048,310.5,0,0,0,4,0,0.644406657729951,3.26957528344818,0.221811269101346,0.402174919027136
26,1,18,2,6,1.24263,1,1,5,98,0,0,18,304.011004177293,276.844211139433,718.567119342376,18,304.027777777778,290.861068119665,1304,7,0,3,8,0,1.18752761141032,3.8711875238397,0.274147387561743,0.155417139815547
26,1,18,2,9,1.74066,2,23,100,90,0,0,22,388.772806832482,387.308366605011,1261.3347295623,22,346.727272727273,407.916796116699,1892.5,6,2,0,14,0,1.51825863995858,3.99565357321963,0.412003666532993,0.141922107909377
