numS,sAmpMean,sAmpStd,sAmpMax,numF,fMean,fStd,fMax,backMirror,leftMirror,rightMirror,road,sky,pupilChange,pupilMean,pupilStd,SA
3,112.7811947,31.00801405,145.5503092,3,248.1666667,119.5013947,368,0,0,0,3,0,0.647740659,3.792172481,0.257177824,0.419882819
11,245.8197521,156.6699283,500.124687,11,439.4090909,307.9969008,1016.5,3,0,0,7,1,1.586148142,4.562665533,0.400177042,0.314433507
14,209.6275858,198.9489022,522.6164033,14,593.0357143,412.3751776,1640.5,8,0,0,6,0,1.297492395,4.581583822,0.301931363,0.136787848
6,282.0704785,224.3320467,594.8015005,6,292,191.3015943,668,2,0,0,4,0,1.259144436,4.167032928,0.375313179,0.178908859
8,225.5706891,197.7078377,611.9963276,8,238.75,82.01132326,337.5,3,0,0,5,0,1.097526136,4.13422894,0.426148076,0.235634733
24,199.1615581,201.0911739,544.1242965,24,477.0208333,438.7479092,1514.5,5,0,0,19,0,1.20954289,4.429335915,0.300073612,0.101468669
15,254.2294201,191.4232169,628.378055,15,304,143.9110588,621,7,0,0,8,0,1.444563002,4.297758338,0.414148714,0.153493283
2,44.6646323,5.707779206,48.70064168,2,283.75,103.5911434,357,0,0,0,2,0,0.476600673,3.579855357,0.164947383,0.170074837
14,213.3985191,165.9106766,529.3176079,14,381.5714286,314.5840879,1249,8,0,0,6,0,0.900209819,4.324997332,0.287872558,0.146711753
13,375.4821987,304.086284,815.5373842,13,644.6153846,553.6722915,2137,1,1,1,10,0,1.127856609,4.394770268,0.353358605,0.219298873
5,296.1607895,157.7769203,437.9530939,5,152.6,18.33166659,176.5,2,0,0,2,1,0.625915844,3.598858545,0.271091224,0.452759012
2,329.5508343,411.5371431,620.551539,2,464.75,429.5673696,768.5,0,0,0,2,0,0.659922551,3.558007708,0.231654865,0.156583624
9,244.1893996,233.5175961,605.2434758,9,279.3888889,128.5300981,489.5,3,0,0,6,0,0.756469094,4.028351612,0.345706055,0.209181262
41,319.9426588,304.4664761,1349.362209,41,450.2195122,303.1972553,1141,18,3,3,16,1,0.921096667,4.397532775,0.244006094,0.28264896
16,382.7070132,376.6589919,1452.904636,16,434.4375,389.4606473,1740.5,6,3,0,7,0,1.239162687,4.291513607,0.334711749,0.233909158
16,285.325432,250.3492085,646.8999304,16,524.46875,492.3757193,1939,10,0,0,6,0,0.993771947,4.551752511,0.352705822,0.061324013
41,312.1905082,330.6139431,1231.275186,41,449.5365854,423.7111692,2768,16,3,2,20,0,1.234017841,4.413757561,0.254958483,0.124290595
15,260.8159369,334.6777238,1214.002687,15,291.3333333,337.7275247,1439,3,2,2,8,0,1.100962963,4.192800106,0.311049287,0.265548539
3,159.5040395,135.2134824,309.4469623,3,231.1666667,247.0234469,514.5,0,0,0,2,1,0.656212373,3.788717231,0.27347545,0.183004214
23,332.5059208,317.6633673,1222.944648,23,196.9782609,92.49674174,483,7,2,3,10,1,1.242867192,4.194990647,0.373339659,0.259948221
3,293.6183023,208.4706217,464.8119674,3,306.5,133.4644147,459,1,0,0,2,0,0.502887693,3.570483447,0.210913018,0.253569069
9,265.7248083,177.2148145,507.2983787,9,286.3333333,148.9162936,634.5,4,0,0,5,0,0.901150486,3.951610338,0.348954306,0.194322826
7,386.6281503,285.9794431,650.1651982,7,355.2142857,375.8723029,1169.5,3,0,0,4,0,0.7245024,3.957318914,0.251072793,0.064720684
19,259.1416574,267.4212827,791.9621724,19,592,405.8863757,1388,6,1,0,12,0,1.30999029,4.210532881,0.30342358,0.071689821
2,155.1597088,23.33895966,171.6628454,2,143,48.7903679,177.5,0,0,0,2,0,0.644362312,3.634755629,0.270779837,0.412597831
13,361.7543759,367.5632964,1231.93663,13,431.3461538,563.4807888,2266.5,3,2,2,6,0,0.637731007,3.960377228,0.231153777,0.185307566
16,365.7338881,245.0854385,754.3025404,16,520.1875,526.5188466,1819.5,7,0,1,8,0,0.945547799,4.116027491,0.236928723,0.200598699
16,403.8694795,371.4963204,1392.955579,16,526.59375,601.079729,2363,8,2,0,6,0,0.836355175,4.024979789,0.222145281,0.130551266
8,298.5059129,227.0014575,580.628472,8,297.375,210.8750053,734,3,0,0,5,0,0.538152571,3.884998979,0.237388655,0.214689927
11,389.2662659,262.9013093,730.6771945,11,971.3636364,1676.773182,5564,2,1,1,7,0,1.011372859,4.833301774,0.35295224,0.34944301
2,266.1016016,282.1543022,465.614822,2,398.25,380.7770017,667.5,1,0,0,1,0,0.160820297,4.681905563,0.074760004,0.319708768
16,265.1458424,232.0919511,642.3106122,16,280.25,144.6069385,622,1,1,2,12,0,0.637475806,4.91056186,0.190918533,0.24190143
6,354.9168313,268.9859427,698.3758891,6,407.75,289.4825988,951,1,0,1,4,0,0.540418185,4.459571591,0.183595339,0.111589521
15,257.5954157,188.5958822,547.1232448,15,544.3333333,639.4549763,2243,7,0,0,8,0,0.589114184,4.513470319,0.196714312,0.120013885
1,269.3870398,229.3324434,629.1747233,1,1036,0,1036,0,0,0,1,0,0.314541774,4.363165334,0.085579876,0.432001255
5,305.62294,191.8742201,539.7255529,5,371.4,209.501611,664,3,0,0,2,0,0.887956317,4.671921414,0.244384063,0.279806076
16,186.5388912,210.299561,595.2634396,16,535.84375,604.564436,2340.5,5,0,1,10,0,0.973923926,4.831532578,0.264926758,0.160672231
3,117.1137985,123.4303946,258.7563961,3,306,114.5294722,379,0,0,0,3,0,0.251736099,4.159508202,0.173441011,0.320421177
1,268.446112,229.4720786,629.7769149,1,1035,0,1035,0,0,0,1,0,0.479060215,4.649200794,0.136072175,0.435337482
17,260.4216781,265.4681705,706.1768989,17,324.8823529,216.6783712,923,5,0,2,10,0,0.93361988,4.890704923,0.278531433,0.067255099
28,246.8966817,234.3633924,655.7154299,28,296.875,213.3131772,1010,8,0,2,18,0,0.581219077,5.012169682,0.252064338,0.145283508
18,306.591614,340.7831515,1125.819171,18,286.9722222,329.106655,1473,9,1,1,7,0,0.715953607,4.935956912,0.201684007,0.223490203
8,204.9260509,189.078109,584.6939221,8,315,226.1685528,837.5,3,0,0,5,0,0.754261443,4.550517312,0.250989221,0.095490956
16,251.8888312,202.9814088,623.8385709,16,501.75,863.297998,3675.5,6,0,0,9,1,0.739233418,4.829238408,0.23819911,0.049726204
18,284.9471661,251.1137299,624.1009213,18,636.0833333,575.611727,2014.5,5,0,1,12,0,0.992182962,4.946300329,0.278703004,0.063969378
43,252.0692953,226.0951736,690.3877642,43,437.7209302,497.3356429,2824.5,17,0,3,23,0,0.954275296,5.108576852,0.30621588,0.247392367
6,274.1624949,266.4838535,639.3485474,6,401.8333333,398.7309452,1184.5,1,0,0,5,0,0.861406204,4.57755945,0.284871508,0.205096943
8,238.6822477,216.5762954,570.9644056,8,339.3125,319.394174,1084.5,3,0,0,5,0,1.295010486,4.704781859,0.420757334,0.394245267
16,218.8131282,182.2083384,610.9609664,16,343,374.6893825,1589,6,0,0,10,0,0.629379662,4.708319341,0.199173071,0.083897567
6,209.6535723,195.9232682,465.1473127,6,450.6666667,294.7608635,852,1,0,0,5,0,0.435651354,4.456545057,0.129026816,0.149959528
13,233.8492708,247.5820093,658.0004901,13,629.3461538,784.2190485,2907,4,0,0,9,0,0.998991146,4.77674516,0.388129245,0.125324764
38,230.0996117,226.7427948,653.2118435,38,501.9078947,613.3619898,3120,19,0,0,18,1,0.700399779,4.84666298,0.219583101,0.054013588
6,202.3664625,167.6423316,482.0795059,6,457.0833333,367.4047382,1146.5,2,0,0,4,0,0.634163116,4.399504921,0.186663999,0.258258408
11,268.4060254,209.777794,590.9402106,11,240,176.3343415,741,2,0,2,6,1,0.479290929,4.213175045,0.245628698,0.143333031
18,168.1742804,181.4295087,617.3865908,18,383.5555556,300.5315824,1255,10,0,0,8,0,0.890443611,4.563081474,0.22568621,0.1026393
1,727.7071269,0,727.7071269,1,891,0,891,0,0,0,1,0,0.121585096,4.200376747,0.14419184,0.087318287
13,367.8404299,241.4993527,665.5910531,13,770.0769231,1030.381763,3441,7,1,0,5,0,1.044119716,4.805862179,0.334902528,0.022720158
12,248.7619357,217.8953548,625.7934583,12,452.9583333,520.9544326,1887.5,5,0,0,6,1,0.929343034,4.636941316,0.265798856,0.126584208
3,161.3617591,204.9789569,397.8340609,3,315.1666667,208.5931047,556,0,0,0,3,0,0.180357083,4.145384719,0.052709967,0.309592024
14,276.3133616,221.0835771,684.3804936,14,368.0714286,230.9984064,766.5,6,0,0,7,1,0.846640504,4.475890826,0.292539634,0.091262477
14,200.0570665,239.714737,691.1422737,14,520.8214286,612.2344199,2359,2,2,0,10,0,0.913483993,4.794109022,0.317682605,0.090547895
3,305.732314,109.7718065,432.4186773,3,275,233.997329,544,0,0,0,3,0,0.404333352,4.583243583,0.136448757,0.398582146
9,312.308819,277.0916684,683.6092177,9,584.3333333,688.727722,2342,3,1,0,5,0,0.641438473,3.692059697,0.188119552,0.427912808
2,104.3436356,9.83165396,111.2956648,2,477,398.8082246,759,0,0,0,2,0,0.680835354,3.792848683,0.256209186,0.057635861
2,75.83921492,29.39650423,96.6256824,2,282.5,84.85281374,342.5,0,0,0,2,0,0.278439759,3.412467696,0.123750881,0.473563422
20,367.5679453,348.6837237,1162.532478,20,460.175,468.3449942,1418,5,3,3,9,0,0.940038604,4.015006993,0.284625991,0.32403806
20,392.5475416,282.522558,1064.198141,20,378.675,305.7008029,1384,2,3,0,15,0,0.770147025,3.897989651,0.211341303,0.097889682
6,537.1268296,364.8743457,1049.153665,6,400.9166667,341.4562075,1025.5,0,3,0,3,0,0.700222076,3.661271406,0.270779513,0.322642976
21,438.7342513,387.282342,1147.965995,21,534.8333333,532.9511782,2288.5,1,5,0,15,0,0.578620689,3.929424205,0.221200588,0.045881485
15,491.513983,340.8190031,1031.004656,15,540.8,360.3166663,1503,1,2,4,8,0,0.89844529,3.928021676,0.274011663,0.140925844
8,352.7244866,241.513015,624.4721611,8,318.375,249.6933476,880,1,2,0,5,0,0.518173873,3.574711513,0.222973867,0.297798025
35,320.6665092,287.6139436,1063.66539,35,516.4142857,525.3727736,2497,11,3,3,18,0,0.718309807,3.815517733,0.161427764,0.156406962
1,741.3009932,0,741.3009932,1,803.5,0,803.5,0,0,0,1,0,0.294349749,3.327429153,0.115005401,0.244921343
12,525.350396,399.8108745,1172.409912,12,451.0833333,278.5992424,1018,0,2,3,7,0,0.514772244,3.723278037,0.128000413,0.142535957
1,57.75536772,0,57.75536772,1,274.5,0,274.5,0,0,0,1,0,0.420210623,3.322741605,0.171364386,0.211530918
1,42.43492076,0,42.43492076,1,280.5,0,280.5,0,0,0,1,0,0.34187368,3.348595517,0.140400774,0.374189835
18,278.3262884,272.9323591,757.508561,18,459.8055556,406.5565997,1468.5,7,1,1,9,0,0.722570905,3.725193865,0.271895843,0.23537575
10,419.870552,375.8986237,1078.557167,10,302.55,231.5345487,702,0,2,1,7,0,0.810140494,3.696515735,0.20497598,0.308788737
15,317.82625,410.4113107,1375.271408,15,411.8666667,276.8621025,1221.5,0,4,0,11,0,0.816915274,3.767887158,0.189622012,0.137330599
7,311.3632933,299.1917974,689.6965891,7,349.2857143,242.3824212,785,0,2,0,5,0,0.809634223,3.35562723,0.206453835,0.091176021
7,258.0191594,320.5022551,791.4093899,7,503.3571429,271.3398414,1028,0,1,1,5,0,0.862955086,3.620342039,0.227694239,0.129095722
2,292.7375248,180.4292538,420.3202737,2,393.75,122.6830265,480.5,0,0,0,2,0,0.469881909,3.4164736,0.185803509,0.195080621
3,231.1550335,178.6039459,376.0076595,3,152,98.73829044,258.5,0,0,0,3,0,0.300733057,3.385922581,0.140252597,0.276917029
5,186.7453452,178.757089,482.5759267,5,414.8,279.8795723,865,0,0,0,5,0,0.614219962,3.511098325,0.171325853,0.200102651
17,407.0457113,386.1305797,1221.486148,17,480.0294118,442.1736251,1782,0,3,5,9,0,0.565082742,3.807233571,0.224890895,0.220347716
6,594.5359786,383.3191948,1199.992927,6,486.6666667,270.5959472,905.5,0,1,1,4,0,0.844911627,3.655262697,0.23478854,0.130488434
14,359.0881063,354.2427087,1155.292257,14,580.3928571,518.3860374,2032,0,2,3,9,0,0.674317357,3.687928306,0.207003716,0.104281684
6,254.996514,314.347859,763.292665,6,479.4166667,370.7749205,1071.5,0,0,0,6,0,0.751326221,3.489233565,0.235402992,0.198817057
16,488.8971915,352.8465515,1174.910006,16,513.40625,650.534965,2732,3,3,2,8,0,0.474666242,3.624233749,0.179870233,0.158683011
10,496.4739386,481.203487,1245.783818,10,409.85,223.8959394,781,0,3,4,3,0,0.498477032,3.606394374,0.154419573,0.191350491
23,286.3049456,327.3961166,1166.831875,23,833.7391304,744.7618422,3329.5,0,4,3,16,0,0.815066476,3.616702939,0.140298421,0.178195828
10,459.8390823,290.2521905,709.4930743,10,558.95,717.980828,2516,0,2,1,7,0,0.751579721,3.586059175,0.195701873,0.237128691
9,476.7409738,325.6008163,1079.958761,9,293.6111111,164.3043627,623.5,0,1,2,6,0,0.859338667,3.612491237,0.24637309,0.198628176
1,269.5251009,229.1256797,629.1458479,1,1029,0,1029,0,0,0,1,0,0.321241153,3.16428262,0.123648598,0.068297545
23,395.5730106,328.7107009,1083.743189,23,479.4782609,351.0368563,1335,3,1,1,17,1,0.621724104,3.622499997,0.197173618,0.280009321
8,323.9252183,285.2687946,767.9478514,8,346.375,162.6244029,593,3,0,0,5,0,0.945981989,3.901477261,0.340826363,0.246944774
13,464.1758341,241.4986495,741.8537406,13,361.5769231,258.4502568,1020.5,4,1,1,7,0,1.184585464,4.08957285,0.40745727,0.342044289
28,407.7582174,299.5270335,1066.395754,28,358.4464286,395.929622,2159.5,10,1,4,11,2,1.42532463,4.106188527,0.415964699,0.298536316
20,360.1496359,292.968972,1017.431429,20,416,334.4761025,1230,3,1,1,13,2,0.558096111,3.731475327,0.237328243,0.184726195
2,73.55537532,15.84577307,84.76002891,2,425.25,259.8617421,609,0,0,0,2,0,0.382057236,3.063328088,0.172013678,0.476078987
19,402.6106478,344.3430045,1158.228156,19,365.1052632,349.6795985,1644,7,1,3,8,0,0.913259323,3.883987402,0.240667843,0.19276719
10,313.8145011,351.8465688,1066.812745,10,235.3,167.6983403,626.5,2,1,0,6,1,0.999401667,3.757318357,0.303343242,0.173089738
10,236.9491655,252.9201652,745.408643,10,409.5,379.9545294,1131,4,0,0,4,2,0.537398722,3.583991805,0.227701237,0.18744034
1,269.9231258,229.5727882,629.9336774,1,1032,0,1032,0,0,0,1,0,0.803953814,3.030562514,0.28876492,0.4507009
40,366.8502533,341.1351739,1221.001327,40,438.45,469.3848511,2234.5,14,3,4,18,1,1.179378511,3.864304967,0.297869018,0.107422901
24,379.5992402,303.7331913,842.9189403,24,455.8125,556.4942832,2776,6,2,0,16,0,1.03268654,3.67532081,0.223762307,0.185328309
3,152.9871186,163.0112298,340.741735,3,257.3333333,109.8093044,365,1,0,0,2,0,0.402026807,3.055894175,0.128726057,0.24992774
10,243.740982,260.7689126,655.7244276,10,244.5,126.0394559,447.5,3,1,0,6,0,0.443367029,3.502549099,0.189199916,0.215551732
22,348.0769798,315.9648765,1147.590638,22,378.1818182,333.591372,1617,8,2,0,12,0,0.905155064,3.504248897,0.263414513,0.088125574
4,172.1570651,141.7696279,309.8705899,4,484.125,403.8214075,1038,0,0,0,4,0,0.930226315,3.427359649,0.354991687,0.382287827
1,29.10068728,0,29.10068728,1,173,0,173,0,0,0,1,0,0.301882641,3.051525608,0.115461614,0.314041211
10,420.1494591,274.6659471,798.677258,10,256.3,145.2932284,608,2,0,2,6,0,1.082960509,3.361082266,0.300796077,0.214274961
15,370.6840636,353.3329881,1190.601937,15,527.8333333,696.8474076,2907.5,5,1,0,9,0,1.1981337,3.753415477,0.327229405,0.237063933
18,316.6191301,189.5610516,616.2944365,18,305.75,204.8219636,825.5,5,0,1,11,1,1.211618755,3.784069382,0.381557578,0.312390263
15,307.9193234,322.9313401,1137.568342,15,390.6666667,172.1527215,799,4,1,0,10,0,0.622996408,3.893575651,0.187174643,0.079958588
1,270.2557151,230.2885682,630.7471383,1,1035,0,1035,0,0,0,1,0,0.451917611,3.384371329,0.171965758,0.401299423
1,270.2557151,230.2885682,630.7471383,1,1030,0,1030,0,0,0,1,0,0.420228464,3.095792178,0.15371243,0.154269683
8,302.6374639,203.1981488,520.5017891,8,313.5625,220.927014,659,5,0,0,3,0,0.8460686,3.370754661,0.226373928,0.297577161
20,307.5355027,234.0056667,656.2627237,20,274.025,100.646133,451.5,8,0,0,12,0,1.487801482,3.677649259,0.306343938,0.314666355
16,333.1341576,337.9478827,1190.185386,16,324.09375,251.9551692,1193.5,9,1,0,6,0,0.741243406,3.6711875,0.231897396,0.104707161
20,301.6035594,313.0486881,1059.249026,20,481.55,510.1182242,1921.5,6,2,1,11,0,1.137616227,3.811895315,0.328353115,0.05426368
38,287.7260968,309.5517521,1395.807746,38,491.7894737,762.5310063,3454.5,13,2,3,20,0,1.014255815,3.930039858,0.243959587,0.171199677
5,331.0466062,189.6206048,487.4387038,5,538.7,367.1274642,1142.5,2,0,0,3,0,0.566691512,3.444076387,0.29363782,0.092683838
14,306.7710192,328.8432576,1082.528269,14,197.8571429,104.8492377,483.5,5,1,0,8,0,0.929471473,3.633966117,0.351301197,0.16488518
3,51.36662373,37.81081128,94.54829454,3,285.1666667,171.1880058,482.5,0,0,0,3,0,0.525652574,3.160264684,0.197514611,0.15792238
7,207.9353048,254.5016414,657.9944149,7,329.9285714,271.3875502,860,4,0,0,3,0,0.475412792,3.34440021,0.213450008,0.100897809
19,539.4248707,437.550409,1408.43083,19,402.7368421,416.1226905,1750,6,2,3,8,0,1.036236468,3.652267009,0.230233864,0.165987261
13,217.4463919,251.5760578,675.9582273,13,607.7692308,553.6770876,2139,4,0,0,9,0,1.105190828,3.489744508,0.274834615,0.188697516
10,200.4193135,284.5550973,738.3547606,10,1043.05,1065.619967,3545.5,0,1,0,9,0,0.754123063,3.744019553,0.200632306,0.615025817
14,245.1483962,205.4434137,521.578194,14,569.7142857,547.762923,1801.5,3,0,0,10,1,0.742660788,3.309154717,0.181472363,0.204606217
3,237.28479,189.8177979,454.146576,3,299.5,149.2539782,471,0,0,0,3,0,0.228965741,2.862682006,0.076916334,0.421746106
10,303.9856802,266.9402029,663.0102507,10,443.1,357.4406555,1328.5,1,1,0,8,0,0.6956199,3.237256813,0.258168257,0.384052545
4,236.8835574,237.6237421,588.0294062,4,664.375,763.248799,1768.5,1,0,0,3,0,0.427707213,2.979960245,0.127310038,0.194564647
8,268.446112,220.7845781,689.5395221,8,243.5625,114.1288237,454,4,0,0,4,0,1.05325181,3.637833826,0.287006702,0.222129487
21,317.8075364,215.0009464,530.3322661,21,362.5,240.4754145,920.5,10,0,0,11,0,0.582641223,3.620215749,0.211807654,0.23885768
7,264.6470047,209.4709448,455.6347934,7,225.7857143,145.1036575,502.5,3,0,0,4,0,0.561116442,3.351200202,0.196529149,0.372752527
16,353.2725963,285.9791442,1064.917571,16,342.71875,151.0012107,565.5,3,1,0,11,1,0.30221228,3.239178746,0.136144601,0.389600833
19,264.9468194,218.3050833,609.0493432,19,525.8157895,399.9647627,1423,8,0,0,10,1,0.912235852,3.322493852,0.210861323,0.245479421
16,268.6264786,272.3030279,708.1778484,16,309.15625,179.6554776,812,3,1,0,12,0,0.610510554,3.023056318,0.129740255,0.21012758
2,31.40836372,0.576087911,31.81571939,2,220.25,17.32411614,232.5,0,0,0,2,0,0.329008101,2.828906658,0.101248573,0.500364611
2,72.00912022,14.36073499,82.16369332,2,421.5,407.293506,709.5,0,0,0,2,0,0.362314255,2.94117686,0.122916287,0.593066272
11,332.2179872,244.2837641,646.0514627,11,514.2272727,448.3420772,1457.5,4,0,0,6,1,0.651407045,3.061081991,0.171314729,0.312650658
17,255.0522535,259.9029375,730.4501095,17,427.9117647,413.0798665,1775.5,5,0,0,12,0,0.989618495,3.506048322,0.234870588,0.413249731
10,232.948812,188.7988119,489.9244355,10,272.45,187.3652775,586,4,0,0,6,0,0.852552932,3.201744088,0.250345735,0.271061485
3,271.9091373,286.6037711,590.3501715,3,264.6666667,85.24425689,320,1,0,0,2,0,0.132513973,2.960137476,0.044228757,0.284875582
24,298.9472084,210.4905762,564.319433,24,332.7291667,285.7670068,1303.5,11,0,0,13,0,0.907230261,3.415115505,0.22086329,0.319373377
42,222.7101735,206.2237474,608.1637814,42,443.0952381,654.0429914,4203,16,0,0,26,0,0.521786468,3.324698214,0.133725502,0.326475574
9,301.6370917,209.1172209,589.0640903,9,555.6666667,610.8380514,1761,3,0,0,5,1,0.828343913,3.676013504,0.230134931,0.298067999
1,630.7471383,0,630.7471383,1,919,0,919,0,0,0,1,0,0.148733048,3.156953384,0.075836694,0.405391361
10,276.3011138,275.1554864,640.5919704,10,237.25,176.6621462,713.5,3,0,0,7,0,0.694985294,3.506058545,0.265519102,0.250965439
1,364.5413694,0,364.5413694,1,967.5,0,967.5,0,0,0,1,0,0.295708609,3.293824721,0.122450239,0.43363442
7,337.3856115,232.1670741,550.968461,7,310.3571429,121.4748651,458.5,2,0,0,5,0,0.561244955,3.400374314,0.210446488,0.302129535
17,346.0071973,269.3898954,715.5890808,17,448.3235294,583.58271,2499,7,1,0,9,0,0.611194024,3.404159195,0.155338501,0.357205781
9,269.663162,257.2327768,578.3186838,9,619.9444444,553.1437677,1730,3,0,0,6,0,0.668674797,3.349734748,0.138476088,0.270522623
17,288.0210481,244.692173,720.6546555,17,319.5294118,228.9966887,967.5,8,0,0,8,1,0.546159669,3.259996063,0.142369209,0.186980222
22,270.6053002,243.8956168,582.485987,22,351.5,235.0397636,1202,7,0,0,15,0,0.456162149,3.277260369,0.116355917,0.466783353
7,289.0312216,300.1804147,618.9585608,7,328.1428571,209.5584076,685,3,0,0,3,1,0.580788493,3.249966188,0.169802393,0.414964767
2,98.61388037,11.46757159,106.722678,2,141.5,24.74873734,159,0,0,0,2,0,0.335401287,3.065442723,0.134503979,0.444679162
44,352.481892,219.3520369,667.1238641,44,419.8977273,572.170435,3095.5,22,0,0,22,0,0.569239657,3.437829539,0.145092173,0.313493775
12,347.5457068,244.1242633,652.8898012,12,463.7083333,442.8693866,1718.5,6,0,0,6,0,0.413330219,3.153860257,0.096835099,0.311993373
12,190.5092514,187.4504484,610.0896983,12,711.5833333,888.0339068,2698.5,1,0,0,11,0,0.809020433,3.277666804,0.146124578,0.223131752
4,661.7274922,221.8563812,906.9628686,4,1260.125,1865.092642,4054.5,1,1,0,2,0,0.735956138,3.565051211,0.20023144,0.468319975
11,205.2200395,273.6168547,766.9643082,11,962.2727273,574.5459235,2267,0,1,0,10,0,0.944383531,3.804011786,0.223441585,0.585222496
2,92.07976559,57.47387265,132.7199307,2,383.75,25.10229073,401.5,0,0,0,2,0,0.139525272,3.248161786,0.0669839,0.620671055
2,139.4088455,0.415411556,139.7025859,2,569.25,262.6901692,755,0,0,0,2,0,0.542891377,3.509255563,0.211582013,0.333234005
8,218.558438,225.9358635,602.9197791,8,626.8125,337.9011835,1090,0,1,0,7,0,0.743033244,3.581538858,0.297576441,0.537734734
4,107.4567386,40.37539391,159.650094,4,338.375,101.8588689,485,0,0,0,4,0,1.225647403,3.822961203,0.357454563,0.608577135
12,182.2444809,222.1441056,713.120826,12,682.875,665.6191282,2666,0,0,1,11,0,1.059076573,4.032887864,0.273844648,0.312458745
3,115.0357424,74.21004457,179.5660394,3,449.8333333,273.4210733,756,0,0,0,3,0,0.503923437,3.542611983,0.206534029,0.605210151
1,33.45553019,0,33.45553019,1,305.5,0,305.5,0,0,0,1,0,0.56274162,3.135989804,0.201275167,0.419157473
5,93.23235689,76.69701859,195.6634419,5,843.4,248.8999297,1120,0,0,0,5,0,0.892741213,3.599728128,0.266107809,0.407589005
10,448.7882546,311.9085925,797.0790566,10,804.15,905.7214758,3177.5,0,0,2,8,0,1.170854533,3.666510901,0.294459889,0.504409694
12,390.8647944,293.9440071,799.5106081,12,721.2083333,667.2661817,2777.5,0,2,0,10,0,0.848135409,3.594349046,0.30630483,0.427780578
26,266.9280669,248.5254087,642.1100412,26,639.5384615,597.8862253,2133.5,3,0,4,17,2,0.856384595,3.751972086,0.208142774,0.436951609
2,339.3769398,434.6338695,646.7094962,2,296,105.3589104,370.5,0,0,0,2,0,0.296077852,3.084292434,0.099144547,0.328656865
5,101.8782135,44.83835716,147.3502121,5,1030.1,1151.466424,3005.5,0,0,0,5,0,1.062120962,3.49885876,0.277340486,0.500372515
9,222.0380245,247.2848063,703.6772342,9,1165.888889,1155.983233,3851.5,0,0,1,8,0,0.645672475,3.560259124,0.174809602,0.46063516
1,272.0521322,231.3732878,629.7769149,1,1036,0,1036,0,0,0,1,0,0.472573982,2.964651243,0.178805564,0.186400417
1,272.0698968,231.5085448,629.9757866,1,3028,0,3028,0,0,0,1,0,0.732756905,3.17664799,0.275850924,0.572436234
1,40.9501221,0,40.9501221,1,979.5,0,979.5,0,0,0,1,0,0.43554942,3.077780974,0.173301137,0.378600281
1,65.4083328,0,65.4083328,1,369.5,0,369.5,0,0,0,1,0,0.616194129,3.206700443,0.211930149,0.428746354
3,269.8707438,185.6824406,397.8809998,3,466.8333333,173.9262296,626.5,0,0,0,3,0,0.714504728,3.563892209,0.211348832,0.452725906
3,467.0714558,357.3963176,691.092029,3,1381.833333,1345.183662,2895,0,1,0,2,0,0.987229237,3.534377379,0.237312927,0.265621291
1,272.956863,232.0919511,630.7471383,1,1035,0,1035,0,0,0,1,0,0.563784752,2.778536359,0.186637736,0.265769875
3,462.3145682,326.0665499,654.2500917,3,937.3333333,598.6253698,1501,0,0,1,2,0,0.63454103,3.198193747,0.204892799,0.363011573
3,397.7718942,311.724857,623.0533886,3,751.6666667,872.3382849,1758,0,0,1,2,0,0.576709845,3.30859747,0.231834692,0.188107769
6,263.8678229,302.2644164,715.2487679,6,637.0833333,452.7037018,1195.5,0,0,2,4,0,1.000650045,3.34817337,0.317639713,0.363589653
8,247.235466,318.1975767,770.6206541,8,1403.4375,1356.793658,4006,0,1,0,7,0,0.659054597,3.467041596,0.190666356,0.295290631
3,466.0857113,376.3534984,689.5085242,3,858,613.75667,1284,0,0,1,2,0,0.551744409,3.184308292,0.194865,0.306059602
2,38.51135519,14.22387227,48.56915173,2,1711.75,983.2319792,2407,0,0,0,2,0,1.041398132,3.296636868,0.264850619,0.408337207
1,273.7057955,233.4999767,638.3686278,1,1036,0,1036,0,0,0,1,0,0.446673546,2.737132306,0.172225935,0.529021091
2,58.37505885,15.29942839,69.19338841,2,1391.75,981.1106589,2085.5,0,0,0,2,0,0.647445634,3.038430212,0.227850569,0.352188675
25,372.592242,241.7875072,714.0582889,25,763.46,1112.877154,5770,8,0,4,13,0,0.832432806,3.475001162,0.184987174,0.401466511
12,330.389489,231.3732878,650.1512536,12,424.5833333,332.7018071,1071,5,0,0,5,2,0.764090547,3.282796882,0.278574696,0.391163981
15,218.1087817,275.6198071,749.4869462,15,765.6,699.4228794,2458,0,1,1,13,0,0.647011287,2.872320922,0.187258905,0.741308156
5,240.9943484,161.7247122,494.4176903,5,173.5,79.77154881,272.5,0,0,0,5,0,0.12613502,2.493975025,0.065865625,0.442646068
4,168.9657242,176.5312188,431.4560377,4,475.875,441.8859911,1129.5,0,0,0,4,0,0.441099135,2.596562963,0.143946454,0.335528642
25,261.4170561,268.9829475,1013.353868,25,324.78,165.8718808,663.5,10,2,0,12,1,0.853046454,2.93532239,0.260094306,0.146236852
16,239.4684019,226.9541516,672.3834862,16,304.46875,177.6815005,742.5,2,1,0,12,1,0.680660307,2.759303281,0.177815829,0.26055847
11,192.6577091,135.3493779,503.5723632,11,226.6363636,52.68258294,316,8,0,0,2,1,0.539450007,2.890798499,0.216741919,0.157410404
